new_id, prob
12643, 2
12645, 2
12646, 2
12647, 2
12651, 2
12652, 1
12654, 2
12655, 1
12656, 2
12659, 1
12660, 1
12661, 2
12662, 1
12664, 1
12669, 2
12671, 1
12674, 1
12675, 1
12676, 2
12677, 2
12678, 2
12680, 2
12682, 1
12683, 2
12684, 2
12686, 1
12689, 2
12690, 2
12691, 1
12693, 1
12694, 1
12695, 2
12697, 2
12698, 2
12699, 2
12705, 2
12709, 1
12710, 2
12711, 2
12712, 1
12714, 1
12715, 2
12716, 1
12719, 1
12720, 2
12721, 2
12723, 2
12725, 1
12726, 2
12728, 2
12729, 2
12734, 1
12738, 1
12742, 2
12744, 1
12745, 2
12747, 1
12748, 2
12752, 2
12753, 2
12754, 1
12755, 1
12756, 1
12757, 1
12764, 1
12765, 1
12766, 1
12767, 1
12769, 1
12770, 2
12773, 1
12774, 2
12775, 2
12777, 2
12779, 2
12781, 1
12782, 1
12785, 1
12786, 1
12788, 1
12789, 1
12790, 2
12791, 1
12793, 1
12794, 2
12795, 1
12797, 1
12798, 1
12800, 2
12802, 2
12803, 2
12806, 1
12808, 2
12811, 2
12814, 2
12822, 2
12824, 2
12825, 2
12827, 2
12829, 1
12830, 1
12831, 2
12833, 2
12834, 2
12835, 2
12836, 2
12837, 2
12841, 2
12842, 2
12843, 1
12844, 2
12845, 1
12846, 2
12847, 1
12851, 1
12854, 2
12858, 1
12859, 2
12861, 2
12863, 1
12864, 2
12866, 1
12867, 2
12871, 2
12875, 2
12878, 1
12879, 2
12881, 1
12883, 2
12884, 1
12885, 1
12890, 1
12891, 2
12892, 2
12894, 2
12899, 2
12901, 2
12906, 2
12907, 2
12909, 2
12910, 1
12911, 1
12912, 1
12915, 1
12917, 1
12918, 2
12919, 2
12921, 1
12923, 2
12927, 2
12928, 2
12930, 1
12931, 2
12932, 2
12935, 2
12937, 2
12938, 1
12942, 2
12943, 1
12945, 1
12946, 2
12947, 1
12954, 2
12963, 1
12966, 2
12967, 2
12968, 2
12969, 2
12971, 1
12973, 1
12974, 2
12976, 1
12978, 1
12979, 1
12983, 2
12984, 1
12985, 2
12987, 2
12989, 2
12991, 2
12993, 1
12996, 1
12997, 1
13000, 2
13002, 2
13003, 1
13006, 2
13010, 2
13015, 1
13016, 2
13017, 2
13018, 2
13019, 2
13022, 2
13023, 1
13024, 1
13025, 2
13026, 1
13027, 1
13028, 1
13029, 1
13032, 1
13034, 2
13035, 2
13036, 2
13038, 2
13039, 2
13042, 1
13043, 1
13045, 2
13048, 2
13050, 2
13053, 2
13054, 1
13060, 2
13062, 2
13066, 1
13067, 1
13071, 2
13073, 2
13076, 2
13077, 1
13080, 2
13083, 2
13084, 1
13085, 1
13086, 1
13087, 1
13088, 1
13089, 2
13093, 1
13095, 1
13096, 1
13097, 2
13098, 1
13099, 1
13101, 1
13102, 2
13105, 2
13106, 1
13107, 1
13111, 2
13112, 1
13114, 2
13115, 1
13117, 1
13118, 1
13119, 2
13120, 1
13122, 1
13124, 1
13125, 2
13132, 1
13134, 1
13135, 2
13137, 2
13139, 2
13145, 2
13148, 1
13149, 2
13150, 2
13151, 1
13155, 1
13159, 1
13163, 2
13164, 2
13168, 1
13169, 2
13170, 2
13171, 1
13173, 1
13176, 1
13177, 2
13178, 2
13182, 2
13183, 2
13186, 2
13187, 2
13189, 2
13190, 2
13191, 1
13194, 2
13195, 1
13197, 1
13199, 2
13202, 1
13203, 2
13208, 2
13209, 2
13210, 1
13211, 2
13212, 1
13213, 1
13216, 2
13217, 1
13218, 1
13219, 1
13220, 1
13224, 1
13225, 1
13226, 1
13227, 1
13228, 2
13229, 1
13231, 1
13232, 2
13233, 2
13235, 1
13236, 1
13239, 1
13241, 2
13243, 1
13245, 1
13247, 2
13249, 1
13251, 1
13252, 2
13253, 1
13254, 2
13256, 2
13258, 1
13263, 1
13264, 2
13265, 2
13266, 1
13268, 1
13269, 1
13270, 1
13272, 2
13277, 1
13278, 1
13281, 1
13283, 2
13284, 2
13285, 1
13286, 2
13288, 2
13289, 1
13294, 2
13297, 2
13298, 2
13299, 1
13302, 2
13304, 2
13306, 2
13309, 2
13312, 1
13313, 1
13314, 2
13315, 2
13316, 2
13317, 1
13318, 2
13319, 1
13322, 2
13323, 1
13325, 2
13327, 2
13330, 2
13333, 1
13336, 1
13337, 2
13338, 2
13340, 1
13341, 2
13342, 2
13343, 2
13344, 1
13345, 2
13346, 1
13350, 2
13352, 2
13354, 1
13358, 2
13359, 1
13360, 2
13361, 2
13362, 2
13364, 2
13367, 2
13368, 2
13369, 1
13370, 2
13375, 1
13376, 1
13378, 2
13379, 1
13381, 2
13383, 1
13384, 1
13385, 1
13386, 2
13389, 1
13392, 1
13396, 1
13397, 2
13399, 2
13405, 1
13406, 1
13407, 2
13408, 2
13409, 1
13410, 2
13411, 1
13412, 1
13416, 2
13418, 2
13420, 2
13422, 2
13424, 2
13425, 1
13426, 1
13428, 1
13432, 2
13435, 1
13438, 2
13440, 2
13441, 2
13443, 1
13447, 2
13450, 2
13452, 2
13453, 1
13456, 2
13457, 2
13459, 2
13461, 1
13462, 1
13465, 1
13470, 1
13471, 1
13475, 1
13479, 2
13480, 1
13481, 2
13482, 2
13485, 1
13486, 1
13487, 1
13489, 2
13490, 2
13492, 1
13496, 2
13497, 2
13499, 1
13501, 2
13502, 1
13504, 2
13510, 1
13511, 1
13512, 1
13513, 2
13514, 2
13515, 2
13517, 2
13521, 2
13524, 2
13530, 2
13532, 1
13533, 2
13539, 1
13540, 1
13542, 1
13543, 2
13544, 1
13546, 2
13547, 1
13548, 1
13549, 1
13550, 1
13553, 1
13554, 1
13555, 2
13556, 1
13560, 2
13562, 2
13565, 1
13568, 1
13569, 2
13571, 2
13575, 1
13580, 1
13581, 2
13583, 2
13587, 2
13588, 1
13590, 2
13591, 1
13592, 1
13596, 2
13597, 1
13598, 2
13599, 2
13600, 1
13606, 2
13608, 2
13611, 2
13614, 2
13617, 1
13619, 1
13622, 1
13623, 2
13625, 1
13626, 1
13627, 1
13629, 2
13633, 2
13634, 1
13635, 1
13636, 1
13638, 2
13640, 1
13643, 1
13645, 2
13646, 1
13647, 1
13651, 1
13653, 2
13654, 2
13657, 2
13659, 2
13661, 2
13664, 1
13665, 2
13674, 1
13676, 1
13677, 1
13680, 2
13681, 2
13683, 2
13684, 2
13687, 2
13693, 2
13694, 2
13695, 1
13698, 2
13699, 1
13700, 2
13701, 1
13702, 2
13703, 1
13705, 2
13710, 1
13711, 1
13713, 2
13717, 2
13718, 2
13722, 1
13726, 2
13727, 1
13730, 1
13734, 2
13735, 2
13738, 2
13739, 2
13740, 2
13742, 1
13743, 1
13744, 2
13747, 2
13748, 2
13749, 2
13751, 2
13752, 1
13753, 2
13754, 1
13755, 1
13756, 2
13760, 2
13761, 2
13762, 1
13766, 2
13776, 2
13777, 2
13779, 2
13781, 2
13784, 1
13786, 1
13787, 2
13788, 2
13790, 2
13793, 2
13794, 2
13795, 2
13796, 2
13799, 1
13800, 2
13804, 2
13806, 2
13809, 1
13810, 1
13811, 1
13813, 2
13815, 2
13817, 1
13818, 1
13821, 1
13822, 2
13824, 2
13825, 2
13826, 1
13827, 1
13830, 1
13833, 2
13834, 2
13836, 1
13838, 2
13840, 2
13841, 1
13842, 1
13845, 1
13846, 1
13847, 1
13849, 2
13851, 2
13852, 2
13853, 2
13854, 1
13857, 2
13860, 2
13862, 2
13864, 1
13868, 1
13869, 2
13876, 2
13877, 2
13879, 1
13881, 2
13883, 2
13885, 1
13886, 2
13887, 1
13890, 2
13895, 1
13896, 2
13897, 1
13899, 1
13901, 2
13902, 1
13903, 2
13904, 2
13906, 2
13908, 2
13910, 1
13911, 1
13917, 2
13921, 1
13925, 2
13926, 2
13927, 2
13928, 2
13929, 1
13930, 2
13931, 1
13934, 1
13935, 1
13938, 2
13939, 1
13940, 1
13941, 1
13942, 2
13943, 1
13944, 1
13945, 1
13948, 2
13950, 1
13951, 1
13956, 1
13958, 2
13959, 2
13960, 2
13961, 2
13965, 1
13966, 2
13967, 1
13968, 2
13969, 1
13970, 1
13976, 2
13978, 1
13982, 2
13983, 1
13984, 2
13985, 1
13987, 2
13988, 1
13989, 2
13990, 1
13991, 2
13995, 1
13996, 2
13999, 2
14000, 1
14003, 2
14004, 2
14007, 1
14008, 2
14009, 2
14011, 1
14012, 1
14013, 1
14015, 2
14020, 2
14021, 1
14022, 2
14024, 1
14026, 2
14027, 1
14028, 1
14030, 1
14032, 2
14033, 2
14035, 2
14036, 1
14041, 1
14046, 2
14048, 2
14051, 2
14052, 1
14055, 2
14056, 2
14057, 1
14058, 2
14059, 2
14060, 2
14061, 2
14062, 2
14063, 1
14064, 2
14067, 2
14069, 2
14071, 2
14072, 2
14074, 1
14076, 1
14077, 1
14079, 2
14082, 2
14084, 2
14086, 2
14087, 1
14088, 2
14094, 2
14096, 1
14097, 1
14098, 2
14102, 2
14103, 2
14107, 1
14110, 2
14111, 1
14114, 1
14115, 1
14116, 1
14118, 1
14120, 2
14122, 1
14124, 1
14125, 1
14126, 2
14127, 1
14129, 1
14130, 2
14132, 1
14133, 2
14135, 2
14136, 1
14149, 2
14152, 1
14153, 1
14155, 2
14158, 1
14159, 1
14160, 2
14161, 2
14163, 2
14164, 1
14165, 1
14166, 2
14167, 1
14168, 1
14171, 2
14179, 2
14182, 2
14183, 1
14184, 1
14186, 2
14187, 2
14190, 1
14192, 1
14193, 1
14194, 2
14195, 1
14196, 2
14197, 2
14198, 1
14200, 2
14201, 2
14203, 1
14204, 2
14205, 1
14209, 1
14211, 1
14212, 2
14214, 1
14218, 1
14222, 2
14223, 1
14225, 1
14226, 2
14227, 2
14230, 1
14231, 1
14233, 2
14234, 1
14236, 1
14237, 2
14239, 2
14247, 1
14248, 2
14250, 1
14251, 2
14252, 2
14253, 2
14255, 1
14256, 1
14257, 1
14258, 1
14259, 2
14265, 2
14267, 2
14270, 2
14271, 1
14273, 2
14274, 2
14277, 2
14279, 1
14281, 2
14282, 2
14283, 1
14285, 1
14286, 2
14290, 2
14291, 2
14293, 1
14294, 1
14295, 1
14297, 1
14300, 2
14304, 2
14306, 1
14309, 2
14310, 2
14312, 1
14313, 1
14314, 2
14315, 2
14320, 2
14322, 2
14324, 2
14325, 2
14330, 2
14331, 2
14334, 2
14335, 2
14337, 1
14338, 2
14341, 1
14343, 2
14345, 1
14346, 1
14347, 2
14348, 2
14349, 2
14350, 2
14351, 2
14352, 2
14353, 2
14355, 2
14357, 1
14360, 2
14361, 1
14363, 1
14366, 2
14367, 1
14368, 2
14371, 2
14372, 1
14373, 1
14375, 2
14378, 2
14380, 1
14383, 1
14384, 1
14386, 2
14387, 2
14388, 1
14390, 2
14397, 1
14398, 2
14400, 1
14401, 2
14404, 1
14409, 1
14410, 1
14411, 1
14413, 1
14416, 1
14417, 1
14420, 2
14422, 1
14423, 2
14424, 2
14428, 2
14429, 2
14430, 1
14434, 2
14439, 2
14441, 1
14444, 2
14445, 2
14446, 1
14448, 1
14450, 2
14452, 1
14454, 1
14456, 2
14457, 2
14459, 2
14461, 2
14462, 2
14467, 2
14469, 2
14470, 2
14472, 1
14473, 2
14474, 1
14476, 2
14478, 1
14479, 2
14482, 1
14484, 2
14485, 2
14486, 2
14487, 1
14491, 2
14493, 1
14494, 1
14495, 1
14498, 1
14504, 2
14505, 1
14506, 2
14507, 2
14509, 2
14511, 1
14515, 1
14517, 1
14518, 1
14522, 2
14523, 1
14525, 2
14528, 2
14530, 1
14533, 1
14535, 2
14540, 1
14541, 1
14542, 2
14545, 1
14546, 1
14549, 1
14550, 1
14552, 2
14560, 2
14561, 2
14562, 2
14564, 1
14566, 1
14568, 2
14569, 1
14570, 2
14572, 2
14573, 2
14574, 1
14576, 2
14579, 1
14580, 2
14582, 2
14583, 2
14584, 2
14587, 2
14589, 1
14592, 2
14593, 2
14594, 1
14597, 2
14598, 2
14599, 2
14600, 1
14601, 2
14602, 2
14603, 1
14605, 2
14607, 2
14608, 2
14610, 2
14612, 2
14613, 1
14616, 1
14622, 2
14623, 1
14624, 1
14626, 1
14627, 2
14628, 1
14629, 2
14631, 2
14633, 1
14638, 1
14639, 1
14641, 1
14642, 1
14645, 2
14646, 1
14647, 1
14652, 2
14653, 2
14654, 2
14657, 1
14658, 1
14659, 1
14660, 2
14661, 1
14662, 1
14664, 2
14666, 2
14668, 1
14674, 1
14679, 2
14680, 2
14681, 2
14683, 2
14688, 2
14689, 1
14690, 2
14692, 2
14693, 2
14696, 1
14697, 2
14700, 1
14702, 1
14704, 2
14705, 2
14706, 2
14707, 2
14709, 2
14710, 2
14711, 1
14712, 2
14714, 2
14715, 2
14716, 2
14717, 2
14719, 2
14722, 2
14723, 2
14725, 2
14728, 2
14729, 1
14730, 1
14731, 2
14735, 1
14736, 1
14738, 1
14739, 2
14740, 1
14743, 2
14744, 1
14745, 2
14746, 2
14747, 1
14749, 1
14751, 2
14754, 2
14757, 2
14760, 2
14761, 2
14767, 2
14771, 1
14774, 2
14776, 2
14781, 2
14782, 2
14784, 1
14788, 2
14796, 1
14799, 2
14802, 1
14803, 2
14804, 1
14810, 1
14814, 2
14815, 1
14817, 2
14820, 2
14821, 2
14823, 1
14824, 1
14827, 2
14829, 2
14830, 1
14831, 2
14832, 1
14833, 1
14835, 2
14836, 2
14837, 2
14839, 1
14842, 1
14843, 2
14848, 1
14849, 2
14850, 2
14852, 2
14853, 2
14854, 2
14859, 2
14861, 1
14863, 1
14868, 2
14869, 1
14870, 1
14872, 1
14876, 1
14877, 1
14879, 1
14881, 2
14882, 2
14883, 1
14884, 2
14885, 2
14886, 1
14887, 1
14889, 2
14894, 2
14895, 1
14896, 1
14897, 2
14898, 1
14900, 1
14904, 2
14909, 1
14910, 2
14912, 2
14913, 2
14914, 2
14915, 2
14916, 2
14918, 1
14919, 2
14923, 2
14924, 1
14925, 2
14926, 1
14928, 1
14929, 2
14930, 1
14932, 1
14933, 2
14938, 2
14941, 1
14943, 1
14944, 1
14945, 1
14946, 1
14951, 2
14953, 1
14955, 1
14956, 2
14959, 1
14961, 2
14962, 2
14965, 2
14968, 2
14969, 2
14973, 2
14975, 2
14976, 2
14980, 1
14982, 1
14986, 2
14987, 2
14993, 2
14995, 1
14997, 2
14998, 1
14999, 2
15006, 1
15009, 2
15010, 1
15011, 1
15012, 1
15016, 1
15019, 1
15020, 2
15022, 2
15024, 1
15025, 2
15027, 2
15028, 2
15030, 1
15031, 1
15032, 1
15037, 1
15041, 1
15043, 1
15046, 1
15047, 2
15050, 2
15054, 2
15055, 1
15059, 1
15061, 2
15062, 2
15063, 2
15064, 1
15071, 2
15075, 1
15076, 1
15077, 1
15078, 2
15079, 1
15080, 1
15081, 2
15082, 2
15083, 2
15085, 1
15086, 1
15087, 1
15088, 2
15090, 2
15093, 1
15096, 1
15098, 1
15100, 1
15101, 2
15102, 2
15105, 2
15107, 2
15109, 2
15111, 2
15113, 2
15115, 1
15116, 2
15117, 1
15120, 1
15127, 2
15129, 1
15133, 2
15134, 2
15135, 1
15136, 1
15137, 1
15138, 1
15140, 1
15141, 2
15143, 2
15144, 1
15145, 2
15146, 2
15147, 2
15148, 2
15150, 2
15152, 1
15153, 1
15154, 2
15155, 2
15158, 1
15160, 2
15162, 1
15163, 1
15164, 1
15167, 2
15168, 1
15170, 2
15171, 2
15173, 2
15174, 2
15175, 2
15177, 2
15178, 2
15179, 2
15181, 1
15186, 2
15188, 1
15191, 2
15192, 1
15193, 1
15195, 1
15196, 1
15197, 1
15206, 1
15207, 1
15210, 1
15213, 2
15216, 2
15217, 2
15221, 2
15222, 2
15223, 2
15225, 2
15226, 1
15228, 2
15229, 2
15230, 2
15232, 2
15233, 1
15235, 2
15238, 2
15239, 1
15240, 2
15243, 1
15244, 2
15250, 1
15255, 1
15257, 1
15259, 2
15260, 1
15262, 1
15263, 1
15265, 2
15266, 1
15269, 1
15270, 1
15271, 1
15272, 1
15276, 1
15279, 1
15283, 2
15285, 2
15286, 2
15287, 2
15290, 2
15291, 1
15292, 2
15294, 1
15296, 1
15297, 2
15298, 1
15299, 2
15301, 1
15303, 2
15304, 1
15308, 1
15309, 1
15311, 2
15312, 1
15313, 1
15314, 1
15315, 2
15316, 1
15318, 1
15319, 1
15320, 1
15321, 1
15322, 2
15323, 2
15325, 1
15328, 2
15332, 2
15333, 1
15335, 2
15338, 2
15341, 1
15343, 2
15347, 2
15348, 2
15353, 2
15354, 2
15357, 1
15360, 1
15364, 2
15367, 1
15370, 1
15371, 2
15372, 1
15373, 1
15374, 2
15378, 1
15380, 2
15381, 2
15383, 1
15385, 1
15386, 2
15391, 1
15392, 1
15394, 2
15395, 1
15396, 1
15397, 1
15398, 2
15399, 1
15402, 2
15404, 1
15407, 2
15408, 2
15409, 2
15410, 1
15411, 2
15413, 2
15415, 1
15416, 2
15417, 2
15420, 2
15421, 2
15424, 1
15426, 1
15427, 2
15428, 2
15430, 2
15432, 2
15440, 2
15444, 1
15449, 1
15452, 2
15453, 2
15456, 1
15457, 2
15458, 2
15461, 1
15462, 2
15466, 1
15467, 1
15470, 1
15471, 2
15472, 2
15473, 2
15478, 1
15479, 1
15480, 2
15483, 1
15484, 1
15486, 2
15489, 1
15490, 2
15491, 2
15492, 2
15493, 1
15495, 1
15496, 1
15498, 1
15499, 1
15503, 1
15505, 2
15509, 1
15510, 2
15511, 2
15516, 1
15517, 1
15518, 1
15519, 1
15520, 2
15521, 2
15533, 1
15535, 2
15536, 1
15541, 1
15545, 1
15546, 1
15549, 2
15553, 1
15555, 1
15556, 1
15557, 1
15561, 1
15562, 2
15564, 2
15566, 1
15567, 1
15568, 2
15569, 2
15571, 2
15573, 1
15574, 1
15576, 1
15577, 1
15584, 2
15585, 1
15586, 2
15588, 2
15589, 1
15590, 1
15591, 2
15594, 1
15595, 1
15598, 1
15600, 2
15602, 2
15604, 2
15605, 1
15606, 2
15607, 1
15613, 1
15615, 1
15616, 2
15618, 2
15621, 2
15622, 2
15623, 2
15627, 1
15628, 2
15631, 2
15635, 2
15636, 2
15638, 2
15640, 1
15641, 2
15643, 1
15644, 1
15645, 2
15648, 2
15650, 2
15651, 1
15653, 1
15655, 2
15656, 1
15661, 2
15664, 1
15665, 2
15666, 1
15667, 2
15668, 2
15669, 2
15670, 2
15671, 1
15672, 1
15673, 2
15674, 2
15675, 1
15682, 2
15683, 2
15685, 1
15687, 1
15688, 1
15691, 1
15695, 2
15699, 2
15700, 1
15703, 1
15709, 2
15713, 1
15715, 2
15718, 1
15720, 2
15723, 1
15724, 1
15725, 1
15727, 2
15730, 1
15733, 2
15735, 1
15738, 2
15742, 1
15743, 1
15744, 1
15745, 2
15750, 2
15755, 2
15756, 2
15757, 1
15758, 2
15764, 2
15766, 2
15768, 1
15769, 1
15771, 1
15772, 1
15774, 1
15779, 2
15781, 2
15782, 2
15785, 1
15786, 1
15787, 2
15788, 1
15790, 1
15791, 2
15792, 1
15798, 1
15799, 2
15802, 2
15807, 2
15808, 2
15809, 2
15815, 2
15818, 1
15819, 2
15820, 2
15822, 1
15824, 2
15829, 1
15834, 1
15835, 1
15836, 1
15837, 1
15841, 2
15844, 1
15846, 1
15847, 2
15848, 1
15849, 1
15850, 1
15853, 2
15854, 1
15855, 1
15859, 1
15862, 1
15863, 2
15865, 1
15870, 2
15872, 2
15874, 2
15875, 2
15876, 2
15878, 2
15879, 1
15880, 2
15883, 2
15884, 1
15885, 1
15888, 1
15894, 1
15895, 1
15896, 2
15897, 1
15898, 1
15899, 1
15900, 2
15901, 1
15902, 1
15908, 1
15912, 1
15915, 2
15916, 1
15917, 2
15918, 1
15919, 1
15922, 1
15924, 2
15927, 2
15930, 2
15932, 2
15933, 1
15935, 1
15939, 1
15940, 1
15941, 2
15943, 1
15946, 2
15948, 2
15949, 2
15952, 1
15953, 2
15954, 2
15957, 2
15958, 2
15959, 1
15960, 1
15961, 2
15965, 2
15967, 1
15969, 2
15971, 2
15972, 1
15973, 1
15974, 1
15975, 1
15978, 2
15980, 1
15983, 1
15987, 2
15989, 2
15993, 2
15994, 2
15996, 2
15998, 2
16001, 2
16006, 2
16008, 2
16009, 2
16012, 2
16013, 2
16015, 2
16016, 2
16018, 2
16020, 1
16022, 2
16024, 2
16025, 1
16026, 2
16030, 2
16032, 2
16034, 1
16035, 2
16038, 2
16040, 2
16043, 1
16044, 1
16045, 2
16046, 2
16049, 2
16050, 1
16053, 1
16054, 2
16055, 2
16057, 1
16059, 2
16064, 2
16065, 1
16067, 2
16071, 2
16072, 1
16074, 1
16075, 2
16076, 1
16077, 1
16078, 2
16081, 2
16083, 1
16084, 1
16088, 1
16090, 1
16091, 1
16093, 1
16094, 1
16095, 2
16096, 1
16097, 1
16100, 2
16102, 1
16104, 1
16110, 2
16111, 2
16112, 1
16115, 2
16116, 2
16117, 2
16118, 2
16119, 2
16120, 2
16122, 2
16125, 2
16128, 2
16131, 2
16132, 1
16133, 1
16135, 1
16139, 1
16143, 1
16144, 1
16147, 1
16150, 2
16152, 2
16153, 2
16157, 1
16158, 2
16160, 1
16162, 1
16168, 1
16169, 2
16170, 2
16171, 2
16173, 2
16176, 2
16178, 2
16179, 2
16181, 1
16182, 2
16184, 1
16185, 1
16187, 1
16188, 1
16189, 1
16190, 1
16193, 1
16194, 1
16195, 2
16196, 2
16197, 1
16201, 1
16204, 2
16205, 1
16207, 1
16209, 1
16212, 1
16213, 1
16214, 2
16215, 2
16216, 2
16217, 2
16218, 1
16219, 2
16223, 2
16225, 1
16226, 1
16227, 2
16238, 1
16240, 1
16241, 1
16242, 1
16244, 2
16245, 2
16247, 2
16248, 2
16250, 1
16251, 1
16252, 1
16254, 1
16255, 1
16256, 1
16258, 1
16261, 1
16262, 2
16263, 2
16266, 1
16267, 2
16269, 2
16270, 2
16271, 1
16272, 1
16273, 1
16276, 2
16277, 1
16278, 1
16279, 2
16280, 1
16285, 1
16286, 1
16287, 2
16288, 1
16289, 2
16290, 1
16291, 2
16295, 1
16296, 2
16298, 2
16299, 2
16301, 1
16302, 2
16303, 2
16304, 1
16305, 1
16309, 2
16310, 2
16313, 1
16314, 2
16316, 2
16320, 1
16321, 2
16323, 1
16324, 1
16325, 1
16327, 1
16328, 1
16332, 2
16333, 1
16334, 2
16336, 1
16338, 1
16342, 1
16344, 1
16346, 2
16347, 2
16348, 2
16352, 1
16354, 1
16359, 2
16360, 2
16361, 1
16363, 2
16365, 1
16366, 2
16372, 1
16373, 2
16374, 2
16377, 2
16378, 1
16380, 1
16381, 2
16382, 2
16383, 1
16384, 1
16385, 2
16386, 1
16387, 2
16388, 1
16389, 1
16392, 1
16394, 1
16395, 2
16398, 1
16399, 2
16401, 2
16402, 1
16403, 1
16404, 2
16408, 1
16409, 1
16411, 2
16413, 1
16415, 2
16416, 1
16417, 1
16422, 2
16427, 2
16430, 2
16432, 2
16438, 2
16443, 1
16449, 1
16453, 2
16454, 2
16455, 2
16458, 1
16461, 2
16462, 2
16463, 2
16465, 2
16466, 1
16471, 1
16475, 2
16476, 2
16478, 2
16480, 2
16481, 1
16484, 2
16485, 2
16487, 1
16488, 2
16494, 2
16496, 2
16497, 2
16498, 2
16499, 2
16500, 2
16501, 2
16502, 2
16504, 2
16506, 1
16507, 1
16510, 2
16511, 2
16514, 1
16515, 1
16517, 1
16518, 1
16519, 1
16521, 1
16522, 2
16526, 2
16529, 2
16532, 1
16533, 2
16534, 1
16537, 1
16538, 2
16539, 2
16541, 1
16542, 2
16543, 1
16549, 2
16550, 2
16553, 2
16556, 1
16558, 1
16560, 2
16561, 1
16564, 1
16568, 2
16569, 1
16571, 1
16572, 1
16573, 2
16574, 1
16575, 2
16577, 1
16581, 1
16582, 1
16584, 1
16586, 2
16591, 1
16592, 2
16593, 2
16595, 2
16596, 2
16599, 2
16601, 2
16602, 1
16603, 1
16605, 1
16609, 1
16610, 1
16611, 1
16612, 1
16615, 1
16617, 2
16618, 2
16619, 2
16621, 2
16622, 2
16624, 1
16625, 2
16631, 2
16636, 2
16638, 2
16640, 2
16641, 2
16644, 2
16648, 2
16649, 1
16651, 1
16652, 1
16653, 2
16654, 2
16656, 1
16657, 1
16658, 2
16660, 2
16661, 1
16665, 1
16666, 1
16669, 2
16671, 2
16673, 1
16674, 2
16676, 2
16677, 2
16678, 2
16683, 2
16688, 2
16689, 1
16696, 2
16699, 2
16700, 2
16701, 2
16702, 1
16703, 2
16704, 1
16705, 1
16706, 1
16708, 2
16710, 2
16713, 1
16715, 2
16716, 1
16717, 1
16719, 2
16721, 2
16722, 1
16724, 1
16725, 1
16726, 1
16728, 2
16732, 2
16733, 1
16734, 1
16735, 2
16736, 2
16737, 1
16739, 2
16742, 2
16743, 1
16745, 2
16750, 1
16752, 2
16755, 2
16757, 1
16759, 2
16761, 2
16762, 1
16765, 2
16768, 2
16769, 2
16770, 2
16771, 2
16775, 1
16783, 2
16784, 1
16787, 2
16789, 1
16790, 1
16791, 2
16792, 2
16793, 1
16794, 1
16796, 2
16797, 2
16800, 2
16801, 1
16802, 2
16803, 2
16805, 2
16807, 1
16809, 2
16810, 2
16812, 2
16815, 1
16816, 2
16817, 1
16820, 2
16821, 1
16822, 1
16823, 1
16824, 1
16825, 2
16827, 1
16828, 1
16830, 2
16831, 1
16836, 1
16839, 2
16844, 1
16845, 2
16846, 1
16847, 2
16848, 1
16853, 2
16859, 1
16860, 2
16861, 2
16862, 2
16864, 2
16865, 2
16866, 1
16867, 1
16868, 2
16869, 2
16870, 1
16871, 2
16877, 1
16879, 2
16880, 1
16881, 2
16882, 1
16886, 2
16890, 2
16892, 1
16893, 2
16894, 1
16895, 1
16896, 2
16897, 2
16900, 1
16902, 2
16904, 2
16906, 1
16907, 2
16910, 2
16912, 2
16913, 2
16917, 1
16921, 2
16922, 1
16923, 2
16924, 1
16925, 1
16927, 1
16929, 2
16931, 2
16937, 1
16938, 1
16940, 2
16941, 2
16943, 2
16947, 2
16949, 1
16950, 1
16952, 1
16960, 2
16961, 2
16962, 2
16963, 2
16968, 2
16970, 1
16971, 2
16972, 1
16973, 2
16979, 2
16981, 1
16983, 2
16986, 2
16988, 1
16993, 1
16995, 2
16998, 2
17000, 1
17004, 2
17005, 2
17007, 1
17008, 1
17009, 2
17010, 1
17011, 2
17012, 1
17014, 2
17016, 2
17018, 1
17019, 2
17021, 2
17024, 2
17025, 1
17028, 1
17029, 2
17032, 1
17040, 2
17041, 2
17042, 1
17047, 1
17048, 2
17053, 2
17059, 1
17060, 2
17062, 2
17063, 1
17064, 1
17065, 1
17067, 2
17069, 1
17073, 1
17076, 1
17077, 2
17078, 2
17079, 1
17082, 1
17084, 1
17085, 1
17086, 2
17091, 2
17092, 1
17093, 2
17096, 2
17097, 2
17098, 2
17100, 2
17104, 1
17106, 2
17107, 2
17108, 2
17109, 2
17111, 1
17117, 2
17118, 1
17122, 1
17124, 2
17125, 1
17128, 1
17129, 2
17133, 1
17134, 2
17135, 2
17139, 2
17142, 2
17144, 2
17149, 2
17150, 1
17151, 2
17152, 1
17154, 1
17155, 2
17157, 2
17158, 1
17159, 2
17160, 2
17161, 1
17165, 1
17166, 1
17167, 2
17168, 2
17170, 1
17171, 2
17172, 2
17174, 2
17175, 2
17178, 2
17179, 1
17182, 1
17183, 2
17185, 2
17186, 1
17188, 2
17189, 2
17191, 2
17192, 2
17194, 2
17195, 1
17197, 2
17199, 2
17200, 1
17201, 1
17203, 2
17204, 1
17205, 1
17206, 2
17209, 2
17211, 2
17213, 1
17214, 1
17218, 2
17220, 2
17224, 1
17226, 1
17228, 1
17229, 2
17230, 1
17231, 2
17233, 2
17235, 2
17237, 2
17238, 1
17239, 1
17240, 1
17242, 2
17244, 1
17245, 1
17246, 1
17248, 2
17250, 2
17251, 1
17253, 2
17254, 1
17260, 2
